Country,Year,Population,GDP per capita,Labor force,Unemployment,Employers,Agriculture,Industry,Manufacturing,Services,Trade,Gross capital formation,Tax rate,Gross national expenditure,Gross savings,Gross domestic savings,Consumer price index,Import value index,Final consumption expenditure,Exports,External balance,Natural resources rents,Gini index,Development expenditure,Health expenditure,Education expenditure,School enrollment primary,School enrollment secondary,School enrollment tertiary,Individuals using the Internet,International migrant stock
99.0,2008.0,39.791984,0.9020699578,15.357746,0.026600000000000002,0.0125999999,0.22196340159999997,0.1858277173,0.1209577062,0.5012476551,0.5757859865,0.1961271142,0.493,1.106142507,0.1540480837,0.08998460769,0.880581565,3.583295604,0.9100153923000001,0.2267405755,-0.12230483539999999,0.036388687339999996,0.38711999999999996,0.003000009,0.0604985666,0.8639320663490002,1.022847977,0.5659352112,0.13144456907059998,0.052000000000000005,0.011383266958461997
99.0,2009.0,40.901798,1.035338787,16.061294,0.028300000000000002,0.01039999962,0.16254981470000002,0.18386624669999999,0.11492953139999999,0.5841441159,0.45945191809999997,0.1901917242,0.493,1.050481097,0.06622763262,0.1397106277,0.9618955755,3.285171327,0.8602893723,0.1877494549,-0.0839530083,0.03712635241,0.42402999999999996,0.004236113000000004,0.0602780771,0.9315525192280001,1.039144974,0.5676036835,0.03993400097,0.061,0.02271474827672001
99.0,2010.0,42.030684,1.080296184,16.792532,0.0286,0.008600000142999999,0.1756775989,0.1857467277,0.1116037502,0.5699824607,0.5039428735,0.212639988,0.493,1.07042692,0.0711664816,0.142213068,1.0,3.8940727170000002,0.8577869320000001,0.20124359649999998,-0.10145568049999999,0.03015425034,0.41565000000000013,0.0078577,0.0611675072,0.9307015037570001,1.0358846519539993,0.4648614685089999,0.08885881018899995,0.07200000000000001,0.02298531555
99.0,2011.0,43.17827,1.085487152,17.540854,0.0286,0.006999999880999999,0.18894711220000002,0.19662900830000002,0.1204776729,0.5521389237000001,0.5840220597,0.2188581228,0.489,1.105822107,0.06532002896,0.1130360162,1.14022494,4.760134859,0.8869639838000001,0.21549477069999998,-0.1530325183,0.03255771349,0.4070600000000002,0.004791197000000004,0.058117041599999995,0.9435032654,1.0622520003439988,0.474415318304,0.09012456250419994,0.08800000000000001,0.025162842470010015
99.0,2012.0,44.343469,1.271815383,18.329694,0.0286,0.0056999999280000005,0.1882972593,0.19261552559999998,0.11083340270000001,0.556497107,0.5162369202,0.2219336293,0.43700000000000006,1.096662584,0.06498867701,0.1252710454,1.247152583,5.245529662,0.8747289546,0.1986494772,-0.1189379658,0.03223570259,0.4102100000000001,0.004959675000000004,0.056136975299999996,0.9442098998999999,1.094177322,0.4779545291979999,0.09571877370319994,0.105,0.025070994955250014
99.0,2013.0,45.519986,1.354820833,19.148834,0.0287,0.004600000083,0.1861655159,0.1908025911,0.1090901663,0.5608070834,0.4746464251,0.224049681,0.374,1.107445566,0.05014243292,0.1166041148,1.3184584520000002,5.267583899,0.8833958852000001,0.1779218055,-0.1188028141,0.02944415255,0.4104100000000004,0.004948061000000005,0.055194234800000005,0.9534638214000001,1.0529784994639988,0.47356602402,0.09211729979839994,0.13,0.02435494862747001
99.0,2014.0,46.700063,1.462220052,19.993854,0.0282,0.003700000048,0.1834783934,0.19036032800000002,0.10065033429999999,0.5695484636,0.4617048936,0.24950719,0.371,1.127612601,0.060679402869999996,0.121894589,1.409144068,5.9238372130000005,0.878105411,0.1647280447,-0.1322488043,0.02910675496,0.41047000000000033,0.004947650000000006,0.0545934105,0.9406358337,1.057534103,0.471613284684,0.09678618651079994,0.165,0.026106464744070017
99.0,2015.0,47.878339,1.464554009,20.855982,0.027999999999999997,0.0030000001189999996,0.1946961478,0.188940457,0.09975179818,0.5613137803,0.4032738469,0.22103398200000002,0.371,1.103468361,0.06804465304,0.1175656205,1.501896388,5.182198274999999,0.8824343795,0.151287339,-0.1006991689,0.02960045209,0.408,0.004732804000000004,0.0521938848,0.9253671265,1.0366156770000001,0.4627268299100001,0.09229559898,0.1658785485,0.02354722885
99.0,2016.0,49.051531,1.525235192,21.75007,0.0276,0.002399999946,0.2003451643,0.18162159290000002,0.09321491101,0.5644650875,0.3486501957,0.1934843583,0.374,1.08365526,0.1395540796,0.10982909810000001,1.596473169,4.542691094,0.8901709019,0.132497448,-0.08365529971999999,0.028688369319999997,0.3980200000000002,0.003579280000000003,0.05140905380000001,0.9324555618370003,1.032053375,0.5412986667699998,0.1142673016,0.166,0.02695641023310001
99.0,2017.0,50.221146,1.633491216,22.401775,0.0269,0.002199999988,0.2089363741,0.1750350921,0.08739141731,0.5585410607,0.3599505788,0.206634949,0.374,1.109115359,0.13340820620000002,0.09751959002999999,1.7242823859999998,5.373287155000001,0.90248041,0.1273665994,-0.1052173799,0.024118736329999998,0.40227000000000024,0.003718142000000002,0.048369956,0.9267961723400002,1.070526877509,0.5249296318109998,0.1146471024,0.17827100210000002,0.02345398992773001
99.0,2018.0,51.39257,1.794091175,23.055882,0.0264,0.0018999999759999999,0.2031491042,0.1731314613,0.08408385292000001,0.5601895098,0.34414753179999996,0.1937598625,0.37200000000000005,1.0882758350000001,0.1446687751,0.1054840275,1.8051481219999999,5.595948711,0.8945159725,0.1254197533,-0.0933080251,0.01326671305,0.39307000000000025,0.0034010330000000034,0.051672949800000006,0.9147309661899999,1.079975256248,0.699753386683,0.18049616699100002,0.195,0.02208406723166
99.0,2019.0,52.573967,1.912647867,23.733381,0.026000000000000002,0.001800000072,0.2116950318,0.16741662699999998,0.07876767293,0.5585658408999999,0.3170395179,0.19109604319999998,0.37200000000000005,1.08897925,0.13865651550000002,0.10211679330000001,1.89966315,5.684988329,0.8978832067,0.114080204,-0.08887911000000001,0.01052401686,0.3997700000000001,0.0035672290000000016,0.04724328854700003,0.9141139564550004,1.1000976828579998,0.4905398639709999,0.10038399699999999,0.2256511937,0.023836371411710005
